Project,Segment,ClassName,CBO,DIT,ILCOM,LOC,LOD,NOM
SIGNATURES,15,SignatureViewer,3,0,1,42,1,2
SIGNATURES,15,MultipleBondTest,4,0,0,137,1,6
SIGNATURES,15,PermutationTest,6,0,0,136,1,8
SIGNATURES,15,ColoredTreePanel,2,0,1,48,1,4
SIGNATURES,15,InvariantArrayTest,1,0,0,48,1,3
SIGNATURES,15,SimpleGraphPermutor,2,1,1,20,1,2
SIGNATURES,15,ChiralityTest,5,0,0,93,1,3
SIGNATURES,15,WriterTest,2,0,0,16,1,1
SIGNATURES,15,MoleculeReader,2,0,0,120,0.6666666667,5
SIGNATURES,15,NodeIntegerLabelComparator,1,0,1,32,0.5,1
SIGNATURES,15,NodeStringLabelComparator,1,0,1,32,0.5,1
SIGNATURES,15,AtomSignature,4,1,1,74,1,5
SIGNATURES,15,Arc,0,0,1,25,0.5,1
SIGNATURES,15,MoleculeSignature,5,1,1,50,1,6
SIGNATURES,15,Node,2,1,2,98,0.8333333333,5
SIGNATURES,15,DAG,12,0,1,672,0.8214285714,27
SIGNATURES,15,AbstractVertexSignature,10,0,1,501,0.3181818182,21
SIGNATURES,15,SimpleGraphFactory,1,0,0,274,1,26
SIGNATURES,15,InvariantList,0,0,1,66,1,6
SIGNATURES,15,SimpleGraphSignature,4,1,1,49,0.8333333333,5
SIGNATURES,15,InvariantInt,0,0,1,26,1,2
SIGNATURES,15,SimpleGraphTest,8,0,0,51,1,5
SIGNATURES,15,Edge,0,0,1,22,1,2
SIGNATURES,15,Vertex,0,0,1,15,1,1
SIGNATURES,15,AbstractQuotientGraph,3,0,1,147,0.8888888889,8
SIGNATURES,15,MoleculeSignatureTest,12,0,0,383,1,30
SIGNATURES,15,Edge,0,0,1,31,1,2
SIGNATURES,15,SimpleGraph,1,0,1,128,0.875,7
SIGNATURES,15,AbstractGraphBuilder,2,0,1,78,0.3333333333,5
SIGNATURES,15,SimpleQuotientGraph,4,1,1,25,1,1
JXIRR,15,GoalSeek,3,0,1,384,0.1666666667,5
JXIRR,15,GoalSeekFunction,1,0,0,9,0.5,1
JXIRR,15,GoalSeekData,0,0,0,25,0,0
JXIRR,15,XIRRNPV,3,1,0,44,0,1
JXIRR,15,XIRR,5,0,0,52,0,1
JXIRR,15,XIRRData,0,0,1,121,0,3
JXIRR,15,TestXIRR,2,0,0,52,0,2
JXIRR,15,GoalSeekStatus,0,0,1,67,0,5
JTTY,16,main,0,0,0,58,1,1
I-HAZ-TECH-CODEZ,16,RandomBlockJUnit4ClassRunner,0,0,0,19,0,1
I-HAZ-TECH-CODEZ,16,GetTestFolderStrategy,0,0,0,11,0,1
I-HAZ-TECH-CODEZ,16,HadoopRule,0,0,0,29,1,4
I-HAZ-TECH-CODEZ,16,TestRandomOrder,1,0,0,12,1,4
I-HAZ-TECH-CODEZ,16,TestSimpleTestFileUtils,2,0,0,62,0,4
I-HAZ-TECH-CODEZ,16,StripOMatic,0,0,1,44,0,4
I-HAZ-TECH-CODEZ,16,SimpleTestFileUtils,1,0,1,127,0,4
I-HAZ-TECH-CODEZ,16,TestGetSetAnswers,2,0,0,22,1,1
I-HAZ-TECH-CODEZ,16,MapInvocationHandler,0,0,1,122,0,7
I-HAZ-TECH-CODEZ,16,StripHtml,1,0,0,83,0,2
I-HAZ-TECH-CODEZ,16,GetSetId,0,0,0,10,0.75,3
I-HAZ-TECH-CODEZ,16,OtherClass,1,0,0,13,0,1
I-HAZ-TECH-CODEZ,16,SparkRule,0,0,0,19,1,3
I-HAZ-TECH-CODEZ,16,TestStripHtml,1,0,0,86,0,6
I-HAZ-TECH-CODEZ,16,GetSetAnswers,0,0,0,36,0,2
ABNF-2-REGEX,16,AbnfReaderTest,0,0,1,327,0,14
ABNF-2-REGEX,16,Capture,1,0,1,149,0.125,7
ABNF-2-REGEX,16,OccurenceRangeTest,0,0,0,289,0,14
ABNF-2-REGEX,16,CharRangeTest,0,0,0,100,0,6
ABNF-2-REGEX,16,WildcardFragmentTest,0,0,0,156,0,9
ABNF-2-REGEX,16,TestRegexSyntax,0,0,0,59,0,3
ABNF-2-REGEX,16,CaptureMatcher,1,0,0,21,0.6666666667,2
ABNF-2-REGEX,16,OverallTests,0,0,0,379,0.0454545455,21
ABNF-2-REGEX,16,RuleFragmentTest,2,0,0,183,0,7
ABNF-2-REGEX,16,RuleResolutionExceptionTest,0,0,0,19,0,1
ABNF-2-REGEX,16,EasyMockHelper,0,0,0,49,0,2
SNAILBUCKET-WEBAPP,16,TourneyDAO,4,0,0,56,0.962962963,26
SNAILBUCKET-WEBAPP,16,RemindersService,4,0,3,242,1,8
SNAILBUCKET-WEBAPP,16,Member,0,0,10,116,1,19
SNAILBUCKET-WEBAPP,16,PosInfo,0,0,1,11,1,1
SNAILBUCKET-WEBAPP,16,getRandomFen,4,0,2,37,1,3
SNAILBUCKET-WEBAPP,16,TournamentPlayer,2,0,5,87,1,14
SNAILBUCKET-WEBAPP,16,UsefulMethods,4,0,3,307,0.8823529412,16
SNAILBUCKET-WEBAPP,16,TourneySignupController,17,0,1,910,0.9523809524,20
SNAILBUCKET-WEBAPP,16,Bucket,1,0,3,29,1,6
SNAILBUCKET-WEBAPP,16,HibernateUtils,0,0,1,17,0.5,1
SNAILBUCKET-WEBAPP,16,ImageScaler,0,0,0,3,1,1
SNAILBUCKET-WEBAPP,16,WikiImageController,1,0,1,50,0.5,1
SNAILBUCKET-WEBAPP,16,CustomAuthenticationProvider,3,0,1,42,1,2
SNAILBUCKET-WEBAPP,16,CheckRatingsService,1,0,0,54,1,1
SNAILBUCKET-WEBAPP,16,GameForumPostService,6,0,1,76,0.6666666667,2
SNAILBUCKET-WEBAPP,16,MemberDAOHib,5,1,0,253,0.9333333333,14
SNAILBUCKET-WEBAPP,16,WikiController.java,0,0,0,499,1,17
SNAILBUCKET-WEBAPP,16,Mailer,0,0,0,3,1,1
SNAILBUCKET-WEBAPP,16,LoginException,0,0,0,9,1,0
SNAILBUCKET-WEBAPP,16,ImageMagickImageScaler,1,1,0,15,1,1
SNAILBUCKET-WEBAPP,16,StandingRecord,1,0,0,9,1,0
SNAILBUCKET-WEBAPP,16,PythonStandingsService,6,0,0,76,1,1
SNAILBUCKET-WEBAPP,16,InsistData,0,0,1,67,0,3
SNAILBUCKET-WEBAPP,16,DownloadFileDAO,1,0,0,6,1,2
SNAILBUCKET-WEBAPP,16,WikiPageDAO,1,0,0,12,0.8,4
SNAILBUCKET-WEBAPP,16,MainController,4,0,1,96,1,6
SNAILBUCKET-WEBAPP,16,PythonPairingsService,6,0,0,62,1,1
SNAILBUCKET-WEBAPP,16,PythonPairingsService,6,0,1,57,1,1
SNAILBUCKET-WEBAPP,16,CheckRatingsService,1,0,0,54,1,1
SNAILBUCKET-WEBAPP,16,SendgridMailer,1,1,0,37,0.5,1
SNAILBUCKET-WEBAPP,16,RatingListener,0,0,0,3,1,1
SNAILBUCKET-WEBAPP,16,PythonBucketsGenerationService,4,0,1,63,1,1
SNAILBUCKET-WEBAPP,16,TournamentGame,3,0,10,193,1,33
SNAILBUCKET-WEBAPP,16,ChessClient,3,0,1,277,0.9411764706,16
SNAILBUCKET-WEBAPP,16,Rating,0,0,0,8,1,0
SNAILBUCKET-WEBAPP,16,Tournament,0,0,8,93,1,16
SNAILBUCKET-WEBAPP,16,WikiPageDAOHib,3,1,1,90,0.8333333333,5
SNAILBUCKET-WEBAPP,16,MemberDAO,2,0,0,30,0.9285714286,13
SNAILBUCKET-WEBAPP,16,TourneyDAOHib,6,1,1,577,1,27
SNAILBUCKET-WEBAPP,16,WikiPage,1,0,4,82,1,10
SNAILBUCKET-WEBAPP,16,DownloadFileDAOHib,3,1,0,35,1,2
SNAILBUCKET-WEBAPP,16,DownloadFile,1,0,4,46,1,7
SNAILBUCKET-WEBAPP,16,FicsParser,1,0,11,249,1,12
JAVA-ROGUELIKE,16,PeriodicPowerDamage,5,2,1,49,1,4
JAVA-ROGUELIKE,16,GameMap,1,0,2,23,1,3
JAVA-ROGUELIKE,16,Effect,6,1,5,75,1,12
JAVA-ROGUELIKE,16,Event,1,0,2,27,1,4
JAVA-ROGUELIKE,16,ICallable,0,0,0,3,1,1
JAVA-ROGUELIKE,16,Misc,0,0,0,11,1,2
JAVA-ROGUELIKE,16,BaseMap,3,1,0,32,1,3
JAVA-ROGUELIKE,16,NonStackingBonus,4,2,2,34,1,4
JAVA-ROGUELIKE,16,GameObject,1,0,2,37,1,7
JAVA-ROGUELIKE,16,ItemType,2,0,0,18,1,4
JAVA-ROGUELIKE,16,TimedEffect,4,1,1,18,1,3
JAVA-ROGUELIKE,16,AbilityMap,0,0,1,42,1,6
JAVA-ROGUELIKE,16,GameUnit,14,1,2,144,1,15
JAVA-ROGUELIKE,16,Entrypoint,8,0,0,32,1,1
JAVA-ROGUELIKE,16,Point,1,0,1,54,1,9
JAVA-ROGUELIKE,16,ItemHandler,1,0,2,22,1,3
JAVA-ROGUELIKE,16,ItemContainer,0,0,0,3,1,0
JAVA-ROGUELIKE,16,Brain,2,0,1,9,1,2
JAVA-ROGUELIKE,16,IChangeCallback,0,0,0,3,1,1
JAVA-ROGUELIKE,16,EffectHandler,1,0,2,22,1,3
JAVA-ROGUELIKE,16,Dice,0,0,1,14,1,2
JAVA-ROGUELIKE,16,Item,2,0,1,17,1,2
JAVA-ROGUELIKE,16,WaitBrain,3,1,0,6,1,1
JAVA-ROGUELIKE,16,TestBrain,4,1,0,6,1,1
JAVA-ROGUELIKE,16,Config,0,0,2,17,1,2
JAVA-ROGUELIKE,16,MapType,0,0,0,3,1,0
JAVA-ROGUELIKE,16,StimPack,5,2,2,20,1,2
JAVA-ROGUELIKE,16,EffectType,3,0,0,27,1,6
JAVA-ROGUELIKE,16,EventHandler,2,0,2,60,1,9
JAVA-ROGUELIKE,16,MoveAction,6,1,1,26,1,1
JAVA-ROGUELIKE,16,BigRoom,4,1,0,14,1,1
JAVA-ROGUELIKE,16,MapGenerator,1,0,0,3,1,1
JAVA-ROGUELIKE,16,MapHandler,1,0,0,8,1,2
JAVA-ROGUELIKE,16,Action,2,0,3,36,1,4
JAVA-ROGUELIKE,16,PropertyMap,1,0,1,64,1,7
JAVA-ROGUELIKE,16,WaitAction,2,1,0,6,1,0
GUJ-COM-BR,16,RankingLoadException,0,0,0,11,0,0
GUJ-COM-BR,16,AdminAction,15,1,0,183,0.8181818182,10
GUJ-COM-BR,16,JBossCacheListener,1,0,0,55,0,9
GUJ-COM-BR,16,ExceptionWriter,6,0,1,77,0.6666666667,2
GUJ-COM-BR,16,ImageUtils,1,0,2,267,0.2,9
GUJ-COM-BR,16,CacheException,0,0,0,11,0,0
GUJ-COM-BR,16,SearchException,0,0,0,22,0,0
GUJ-COM-BR,16,LuceneCommandLineReindexer,8,0,1,172,0.8571428571,6
GUJ-COM-BR,16,RequestEmptyException,0,0,0,12,0,0
GUJ-COM-BR,16,InvalidBookmarkTypeException,0,0,0,11,0,0
GUJ-COM-BR,16,SearchInstantiationException,0,0,0,11,0,0
GUJ-COM-BR,16,DefaultCacheEngine,1,1,1,96,0,9
GUJ-COM-BR,16,SmiliesLoadException,0,0,0,11,0,0
GUJ-COM-BR,16,Executor,0,0,1,24,0.5,1
GUJ-COM-BR,16,InvalidURLPatternException,0,0,0,11,0,0
GUJ-COM-BR,16,MultipartHandlingException,0,0,0,11,0,0
GUJ-COM-BR,16,XMLException,0,0,0,12,0,0
GUJ-COM-BR,16,ForumStartupException,1,1,0,12,0,0
GUJ-COM-BR,16,ForumException,0,0,0,22,0,0
GUJ-COM-BR,16,CacheEngineStartupException,0,0,0,12,0,0
GUJ-COM-BR,16,APIException,0,0,0,11,0,0
GUJ-COM-BR,16,AttachmentSizeTooBigException,1,1,0,11,0,0
GUJ-COM-BR,16,BBCode,0,0,5,103,0.3636363636,10
GUJ-COM-BR,16,BadExtensionException,1,1,0,11,0,0
GUJ-COM-BR,16,MailException,0,0,0,18,0,0
GUJ-COM-BR,16,GenericGroupSecurityDAO,14,1,0,239,0.3636363636,10
GUJ-COM-BR,16,RepositoryStartupException,0,0,0,14,0,0
GUJ-COM-BR,16,UserREST,13,1,0,112,0.1666666667,5
GUJ-COM-BR,16,ForumOrderChangedException,0,0,0,12,0,0
GUJ-COM-BR,16,LoadForumException,0,0,0,9,0,0
GUJ-COM-BR,16,DatabaseException,0,0,0,19,0,0
GUJ-COM-BR,16,TemplateNotFoundException,0,0,0,11,0,0
GUJ-COM-BR,16,RESTAuthentication,2,0,0,12,0.5,1
GUJ-COM-BR,16,ConfigLoadException,0,0,0,11,0,0
GUJ-COM-BR,16,UserAction,18,2,0,218,0.9230769231,12
GUJ-COM-BR,16,CategoryNotFoundException,0,0,0,19,0,0
GUJ-COM-BR,16,AttachmentException,0,0,0,11,0,0
GUJ-COM-BR,16,POPParser,2,0,1,27,0.6666666667,2
GUJ-COM-BR,16,BBCodeHandler,4,0,2,120,0.9,9
GUJ-COM-BR,16,PrivateMessageAction,21,1,0,376,0.8666666667,14
GUJ-COM-BR,16,AttachmentExtension,0,0,7,129,0,14
GUJ-COM-BR,16,MessageId,1,0,2,87,0,4
GUJ-COM-BR,16,CategoryOrderComparator,1,0,0,26,0,1
GUJ-COM-BR,16,GenericSmilieDAO,7,1,0,140,0.1428571429,6
GUJ-COM-BR,16,BannerAction,8,2,0,103,0.875,7
GUJ-COM-BR,16,MostViewedNonJavaTopicsAction,17,1,1,104,1,3
GUJ-COM-BR,16,Captcha,6,0,3,120,0.6,4
GUJ-COM-BR,16,SmiliesAction,13,2,0,120,0.75,7
GUJ-COM-BR,16,Main,3,0,2,361,0.9285714286,13
GUJ-COM-BR,16,Category,8,0,3,293,0.1428571429,20
GUJ-COM-BR,16,POPMessage,1,0,1,283,0.0869565217,22
GUJ-COM-BR,16,FileMonitorTask,1,0,1,27,1,1
GUJ-COM-BR,16,POPJobStarter,3,0,1,37,0.5,1
GUJ-COM-BR,16,FileMonitor,2,0,2,83,0.25,3
GUJ-COM-BR,16,ForumOrderComparator,1,0,0,23,0.5,1
GUJ-COM-BR,16,MailIntegration,0,0,4,135,0.125,15
GUJ-COM-BR,16,GroupAction,18,2,0,144,0.8888888889,8
GUJ-COM-BR,16,GenericPrivateMessageDAO,13,1,0,281,0.4166666667,11
GUJ-COM-BR,16,POPListener,6,0,1,55,0.3333333333,2
GUJ-COM-BR,16,ConfigKeys,0,0,0,98,0,0
GUJ-COM-BR,16,TreeGroup,3,0,0,131,0,2
GUJ-COM-BR,16,BookmarkableURIFilterTest,3,0,1,124,1,8
GUJ-COM-BR,16,POPPostAction,18,0,1,146,0.1428571429,6
GUJ-COM-BR,16,GenericModerationLogDAO,8,1,0,125,1,6
GUJ-COM-BR,16,TopicRepositoryStub,2,1,1,16,1,2
GUJ-COM-BR,16,Topic,1,0,22,396,0.3921568627,50
GUJ-COM-BR,16,BookmarkType,0,0,0,12,0,0
GUJ-COM-BR,16,URICacheStub,1,1,1,43,1,6
GUJ-COM-BR,16,ModerationLogType,0,0,0,9,1,0
GUJ-COM-BR,16,SafeHtml,4,0,3,264,0.1111111111,8
GUJ-COM-BR,16,POPConnector,4,0,1,109,0,6
GUJ-COM-BR,16,PrivateMessage,2,0,6,115,0,12
GUJ-COM-BR,16,ForumAction,23,2,0,269,0.9230769231,12
GUJ-COM-BR,16,GroupNode,0,0,3,100,0,7
GUJ-COM-BR,16,UrlPattern,0,0,2,107,0.2,4
GUJ-COM-BR,16,FormSelectedData,0,0,3,62,0,3
GUJ-COM-BR,16,LastPostInfo,0,0,8,109,0.1176470588,16
GUJ-COM-BR,16,CompatibleURIFilterTest,3,0,1,139,1,9
GUJ-COM-BR,16,DbUtils,0,0,0,47,0.75,3
GUJ-COM-BR,16,Config,0,0,3,54,0.2857142857,6
GUJ-COM-BR,16,SluggerTest,1,0,0,10,1,1
GUJ-COM-BR,16,InstallServlet,14,1,0,106,0,2
GUJ-COM-BR,16,URLNormalizer,0,0,1,63,0,2
GUJ-COM-BR,16,GenericBookmarkDAO,8,1,0,290,0.3333333333,11
GUJ-COM-BR,16,ForumStats,0,0,6,109,0,12
GUJ-COM-BR,16,FileChangeListener,0,0,0,13,0,1
GUJ-COM-BR,16,ConfigAction,14,2,0,131,0.8333333333,5
GUJ-COM-BR,16,CompatibleToBookmarkablePostConverterTest,4,0,0,58,1,6
GUJ-COM-BR,16,SimpleConnection,4,1,0,68,0,4
GUJ-COM-BR,16,Poll,2,0,6,84,0.9444444444,17
GUJ-COM-BR,16,GenericTopicDAO,22,1,0,1195,0.2,44
GUJ-COM-BR,16,BookmarkablePrePostToCompatibleURIConverterTest,2,0,0,29,1,3
GUJ-COM-BR,16,MostUsersEverOnline,2,0,3,42,0.8571428571,6
GUJ-COM-BR,16,BanlistAction,9,2,0,70,0.6,4
GUJ-COM-BR,16,BookmarkablePostToCompatibleURIConverterTest,2,0,0,45,1,4
GUJ-COM-BR,16,JForumBaseServlet,10,0,1,94,0.75,3
GUJ-COM-BR,16,GenericTreeGroupDAO,6,1,0,39,0,1
GUJ-COM-BR,16,KarmaStatus,0,0,5,103,0.6363636364,10
GUJ-COM-BR,16,PrivateMessageType,0,0,0,16,0,0
GUJ-COM-BR,16,ConverterMatcherTest,2,0,0,38,1,2
GUJ-COM-BR,16,CacheAction,18,2,0,94,0.8181818182,10
GUJ-COM-BR,16,UrlPatternCollection,1,0,1,32,0,2
GUJ-COM-BR,16,I18n,7,0,2,309,0.4736842105,18
GUJ-COM-BR,16,BookmarkableShortPostToCompatibleURIConverterTest,2,0,1,31,1,3
GUJ-COM-BR,16,GenericRSS,6,1,1,35,0.6666666667,2
GUJ-COM-BR,16,GenericUserSessionDAO,5,1,0,99,0.2,4
GUJ-COM-BR,16,AttachmentInfo,1,0,12,215,0,24
GUJ-COM-BR,16,MD5,1,0,0,44,0,1
GUJ-COM-BR,16,RecentTopicsRSS,6,3,0,29,0,0
GUJ-COM-BR,16,GenericKarmaDAO,8,1,0,338,0.2307692308,12
GUJ-COM-BR,16,DefaultBookmarkableURIBuilderTest,3,0,0,70,1,6
GUJ-COM-BR,16,SummaryScheduler,3,0,1,49,0,1
GUJ-COM-BR,16,DefaultCompatibleURIBuilderTest,1,0,0,26,1,3
GUJ-COM-BR,16,JForumExecutionContext,7,0,3,270,0.125,23
GUJ-COM-BR,16,RSSItem,0,0,7,150,0,14
GUJ-COM-BR,16,SummaryModel,9,1,2,86,0.4,4
GUJ-COM-BR,16,Banner,0,0,8,212,0.8,29
GUJ-COM-BR,16,DataSourceConnection,4,1,1,57,0,4
GUJ-COM-BR,16,TopicPostsRSS,10,2,1,50,0.5,1
GUJ-COM-BR,16,Smilie,0,0,4,67,0,8
GUJ-COM-BR,16,SummaryJob,1,0,1,23,0,1
GUJ-COM-BR,16,RSSUtils,2,0,0,37,0,2
GUJ-COM-BR,16,BBCodeHandlerTest,4,0,1,127,1,13
GUJ-COM-BR,16,GenericDataAccessDriver,51,1,25,232,0,25
GUJ-COM-BR,16,DefaultLoginAuthenticator,8,1,1,57,0,2
GUJ-COM-BR,16,NewsletterURIBuilderTest,2,0,0,15,1,1
GUJ-COM-BR,16,TopicRSS,10,2,1,49,0.5,1
GUJ-COM-BR,16,ModerationLog,1,0,9,159,0,18
GUJ-COM-BR,16,C3P0PooledConnection,4,1,1,114,0.1428571429,6
GUJ-COM-BR,16,RSSAware,0,0,0,16,0.5,1
GUJ-COM-BR,16,SSOUtils,3,0,1,69,0,3
GUJ-COM-BR,16,NewsletterControllerTest,5,0,0,42,1,2
GUJ-COM-BR,16,RSS,1,0,5,88,0,6
GUJ-COM-BR,16,VariableStore,0,0,0,3,1,1
GUJ-COM-BR,16,ParseDBStructFile,1,0,0,82,0.5,1
GUJ-COM-BR,16,Forum,2,0,9,237,0.2592592593,26
GUJ-COM-BR,16,LDAPAuthenticator,6,1,0,103,0.25,3
GUJ-COM-BR,16,SSO,2,0,0,27,0,2
GUJ-COM-BR,16,SortedProperties,0,0,0,11,1,1
GUJ-COM-BR,16,GenericGroupDAO,8,1,0,204,0.2,9
GUJ-COM-BR,16,RemoteUserSSO,5,1,0,40,0.3333333333,2
GUJ-COM-BR,16,LoginAuthenticator,3,0,0,32,0,2
GUJ-COM-BR,16,SecurityConstants,0,0,0,33,0,0
GUJ-COM-BR,16,ControllerUtils,22,0,1,322,0,9
GUJ-COM-BR,16,SystemGlobals,6,1,1,353,0.2608695652,22
GUJ-COM-BR,16,QueriesFileListener,3,1,1,25,0,1
GUJ-COM-BR,16,PostAction,47,1,0,1424,0.9032258065,30
GUJ-COM-BR,16,UserSession,12,0,11,431,0.2926829268,40
GUJ-COM-BR,16,Command,9,0,1,92,0.4,4
GUJ-COM-BR,16,SelectData,0,0,2,21,1,2
GUJ-COM-BR,16,XMLPermissionControl,14,0,1,200,0,4
GUJ-COM-BR,16,Bookmark,0,0,7,128,0,14
GUJ-COM-BR,16,GenericForumDAO,18,1,0,901,0.2580645161,30
GUJ-COM-BR,16,PermissionSection,1,0,3,37,0.8,4
GUJ-COM-BR,16,GenericPollDAO,9,1,0,401,0.5263157895,18
GUJ-COM-BR,16,RoleCollection,1,0,0,37,0.25,3
GUJ-COM-BR,16,PollOption,1,0,2,107,0.7333333333,14
GUJ-COM-BR,16,GenericApiDAO,5,1,0,34,0,1
GUJ-COM-BR,16,TestSpammer,2,1,0,21,1,2
GUJ-COM-BR,16,PermissionItem,0,0,4,92,0,4
GUJ-COM-BR,16,TemplateKeys,0,0,0,165,0,0
GUJ-COM-BR,16,Ranking,0,0,5,111,0.1538461538,12
GUJ-COM-BR,16,SystemGlobalsListener,4,1,1,20,0,1
GUJ-COM-BR,16,Role,1,0,2,67,0.5555555556,8
GUJ-COM-BR,16,AjaxAction,23,1,1,188,0.5714285714,6
GUJ-COM-BR,16,QuotaLimit,0,0,3,104,0.0909090909,10
GUJ-COM-BR,16,GenericConfigDAO,6,1,0,129,0.1428571429,6
GUJ-COM-BR,16,RoleValue,0,0,2,68,0.5,7
GUJ-COM-BR,16,SessionFacade,13,1,1,405,0.0769230769,25
GUJ-COM-BR,16,PooledConnection,1,2,0,8,0,0
GUJ-COM-BR,16,Karma,0,0,7,126,0,14
GUJ-COM-BR,16,RoleValueCollection,1,0,0,60,0,4
GUJ-COM-BR,16,TopicTypeComparator,1,0,0,22,0.5,1
GUJ-COM-BR,16,ModeratorInfo,0,0,2,40,0,4
GUJ-COM-BR,16,PermissionControl,5,0,2,85,0.6,9
GUJ-COM-BR,16,ForumFilterResult,1,0,1,19,1,2
GUJ-COM-BR,16,GenericModerationDAO,8,1,0,153,0.3333333333,5
GUJ-COM-BR,16,SearchOperation,6,0,0,64,0.875,7
GUJ-COM-BR,16,PollChanges,3,0,1,108,0.9,9
GUJ-COM-BR,16,InstallAction,31,1,1,824,0.8928571429,27
GUJ-COM-BR,16,ConfigLoader,15,0,1,212,0.5384615385,12
GUJ-COM-BR,16,LuceneManager,11,1,1,94,0.3333333333,8
GUJ-COM-BR,16,SearchManager,3,0,0,16,0.8333333333,5
GUJ-COM-BR,16,ParseDBDumpFile,0,0,0,45,0.5,1
GUJ-COM-BR,16,LuceneResultCollector,1,0,0,8,0.5,1
GUJ-COM-BR,16,GenericMailIntegrationDAO,6,1,0,163,0.125,7
GUJ-COM-BR,16,NewDocumentAdded,0,0,0,8,0.5,1
GUJ-COM-BR,16,BanlistDAO,1,0,0,10,0.75,3
GUJ-COM-BR,16,LuceneDAO,0,0,0,16,0.8333333333,5
GUJ-COM-BR,16,UploadUtils,2,0,1,59,0.6666666667,2
GUJ-COM-BR,16,SummaryDAO,0,0,0,13,0.6666666667,2
GUJ-COM-BR,16,ConfigKeys,0,0,0,261,0,0
GUJ-COM-BR,16,ModerationLogDAO,1,0,0,6,1,3
GUJ-COM-BR,16,VariableExpander,1,0,1,67,0.6666666667,2
GUJ-COM-BR,16,Post,2,0,19,416,0.2045454545,43
GUJ-COM-BR,16,LuceneReindexer,13,0,1,156,0.75,3
GUJ-COM-BR,16,JForum,26,1,1,243,0.6,9
GUJ-COM-BR,16,AttachmentDAO,4,0,0,196,0,25
GUJ-COM-BR,16,SearchPost,2,1,1,18,0.6666666667,2
GUJ-COM-BR,16,MailIntegrationDAO,1,0,0,38,0,5
GUJ-COM-BR,16,Group,0,0,3,122,0.25,11
GUJ-COM-BR,16,ContentSearchOperation,7,1,1,46,0.8571428571,6
GUJ-COM-BR,16,GroupDAO,1,0,0,69,0,7
GUJ-COM-BR,16,DBConnection,2,0,2,99,0,7
GUJ-COM-BR,16,GroupSecurityDAO,4,0,0,46,0.125,7
GUJ-COM-BR,16,GenericAttachmentDAO,12,1,0,746,0.2424242424,32
GUJ-COM-BR,16,UserCommon,15,0,1,206,0,2
GUJ-COM-BR,16,ForumStartup,8,0,1,51,0,2
GUJ-COM-BR,16,LuceneContentCollector,10,1,1,55,0.3333333333,2
GUJ-COM-BR,16,Banlist,0,0,4,149,0.4,14
GUJ-COM-BR,16,ForumSessionListener,1,0,1,39,0,2
GUJ-COM-BR,16,TopicModerationInfo,1,0,4,51,0.8888888889,8
GUJ-COM-BR,16,GenericBanlistDAO,7,1,0,92,0,3
GUJ-COM-BR,16,ModerationPendingInfo,1,0,3,40,0.8571428571,6
GUJ-COM-BR,16,DataAccessDriver,25,0,1,206,0.1071428571,27
GUJ-COM-BR,16,SearchArgs,2,0,9,135,0.9545454545,21
GUJ-COM-BR,16,Spammer,6,0,1,319,0.5625,15
GUJ-COM-BR,16,BannerDAO,1,0,0,68,0,7
GUJ-COM-BR,16,TreeGroupDAO,0,0,0,8,0.5,1
GUJ-COM-BR,16,BookmarkableURIFilter,11,0,2,98,1,9
GUJ-COM-BR,16,UserAction,32,1,1,736,0.9428571429,34
GUJ-COM-BR,16,EmailSenderTask,1,0,1,21,0,1
GUJ-COM-BR,16,PollDAO,1,0,0,64,0.1111111111,8
GUJ-COM-BR,16,GenericSummaryDAO,10,1,0,87,0.5,3
GUJ-COM-BR,16,LostPasswordSpammer,5,1,0,31,0,0
GUJ-COM-BR,16,PrivateMessageSpammer,5,1,0,32,0,0
GUJ-COM-BR,16,CaptchaAction,5,1,0,24,0.3333333333,2
GUJ-COM-BR,16,IdentifiableMimeMessage,0,0,1,38,0,2
GUJ-COM-BR,16,CompatibleURIFilter,7,0,2,82,1,7
GUJ-COM-BR,16,LuceneSearch,9,1,2,183,0.7272727273,10
GUJ-COM-BR,16,ActivationKeySpammer,5,1,0,41,0,0
GUJ-COM-BR,16,VRaptorFilter,4,0,0,35,0.6666666667,2
GUJ-COM-BR,16,SearchFacade,7,0,1,72,0.875,7
GUJ-COM-BR,16,AttachmentCommon,25,0,1,340,0.8333333333,11
GUJ-COM-BR,16,MySQLVersionWorkarounder,5,0,3,254,0.9090909091,10
GUJ-COM-BR,16,ForumNewTopicSpammer,8,1,0,68,0,2
GUJ-COM-BR,16,Slugger,0,0,1,13,1,1
GUJ-COM-BR,16,GenericBannerDAO,7,1,0,194,0.9,9
GUJ-COM-BR,16,ModerationDAO,0,0,0,31,0,3
GUJ-COM-BR,16,PrivateMessageDAO,2,0,0,60,0,6
GUJ-COM-BR,16,LuceneReindexArgs,0,0,6,78,0.25,7
GUJ-COM-BR,16,FileUtil,0,0,0,107,1,3
GUJ-COM-BR,16,BannerCommon,3,0,1,83,0,3
GUJ-COM-BR,16,TopicReplySpammer,8,1,0,93,0,2
GUJ-COM-BR,16,PostDAO,1,0,0,96,0.1538461538,12
GUJ-COM-BR,16,BookmarkAction,23,1,0,230,0.8,14
GUJ-COM-BR,16,User,4,0,45,851,0.125,95
GUJ-COM-BR,16,ServletFileUpload,5,2,0,95,0,1
GUJ-COM-BR,16,CompatibleToBookmarkablePostConverter,5,1,2,43,1,4
